sent_text,variable,label_issue,label_text,party,before,after
Onder anderen oud-PvdA-leider Lodewijk Asscher en demissionair minister Hugo de Jonge ( Binnenlandse Zaken ) veroordeelden de spotprent .,issue position,Ja,issue_yes,GL/PvdA,"Ik vind het heel belangrijk dat alles gezegd kan worden binnen de grenzen van de wet . """,Asscher schrijft vrijdag in een column in hoe antisemitisme een rol in zijn leven heeft gespeeld en hoe hij heeft geprobeerd daar niet onder gebukt te gaan .
Onder anderen oud-PvdA-leider Lodewijk Asscher en demissionair minister Hugo de Jonge ( Binnenlandse Zaken ) veroordeelden de spotprent .,conflict,Nee,issue_no,GL/PvdA,"Ik vind het heel belangrijk dat alles gezegd kan worden binnen de grenzen van de wet . """,Asscher schrijft vrijdag in een column in hoe antisemitisme een rol in zijn leven heeft gespeeld en hoe hij heeft geprobeerd daar niet onder gebukt te gaan .
Onder anderen oud-PvdA-leider Lodewijk Asscher en demissionair minister Hugo de Jonge ( Binnenlandse Zaken ) veroordeelden de spotprent .,succes en falen,Nee,issue_no,GL/PvdA,"Ik vind het heel belangrijk dat alles gezegd kan worden binnen de grenzen van de wet . """,Asscher schrijft vrijdag in een column in hoe antisemitisme een rol in zijn leven heeft gespeeld en hoe hij heeft geprobeerd daar niet onder gebukt te gaan .
"Demissionair minister voor armoedebeleid Carola Schouten was vorige week , samen met staatssecretaris Alexandra van Huffelen , in de West om daar de armoede van dichtbij te zien .",issue position,Nee,issue_no,Overig,Alleenstaanden en gezinnen komen maandelijks honderden Amerikaanse dollars ( de munteenheid op de eilanden ) tekort .,"Daar maakten ze ook bekend dat het minimumloon fors verhoogd gaat worden , naar 1750 dollar per maand ."
"Demissionair minister voor armoedebeleid Carola Schouten was vorige week , samen met staatssecretaris Alexandra van Huffelen , in de West om daar de armoede van dichtbij te zien .",conflict,Nee,issue_no,Overig,Alleenstaanden en gezinnen komen maandelijks honderden Amerikaanse dollars ( de munteenheid op de eilanden ) tekort .,"Daar maakten ze ook bekend dat het minimumloon fors verhoogd gaat worden , naar 1750 dollar per maand ."
"Demissionair minister voor armoedebeleid Carola Schouten was vorige week , samen met staatssecretaris Alexandra van Huffelen , in de West om daar de armoede van dichtbij te zien .",succes en falen,Nee,issue_no,Overig,Alleenstaanden en gezinnen komen maandelijks honderden Amerikaanse dollars ( de munteenheid op de eilanden ) tekort .,"Daar maakten ze ook bekend dat het minimumloon fors verhoogd gaat worden , naar 1750 dollar per maand ."
"Ieder probleem een snotje , elke lijsttrekker de vinger van de neuspeuteraar die dat snotje opgewekt wegschiet , uit het zicht , in elk geval tot na 22 november .",issue position,Nee,issue_no,Overig,"Dat is uitputtend en verwarrend , miljoenen mensen zweven as we speak nog boven de politieke markt - niet omdat ze niet weten wat ze willen , maar door de luchtigheid waarmee hun zorgen worden weggenomen en weggeschoten .","Lossen we op , komen we op terug !"
"Ieder probleem een snotje , elke lijsttrekker de vinger van de neuspeuteraar die dat snotje opgewekt wegschiet , uit het zicht , in elk geval tot na 22 november .",conflict,Nee,issue_no,Overig,"Dat is uitputtend en verwarrend , miljoenen mensen zweven as we speak nog boven de politieke markt - niet omdat ze niet weten wat ze willen , maar door de luchtigheid waarmee hun zorgen worden weggenomen en weggeschoten .","Lossen we op , komen we op terug !"
"Ieder probleem een snotje , elke lijsttrekker de vinger van de neuspeuteraar die dat snotje opgewekt wegschiet , uit het zicht , in elk geval tot na 22 november .",succes en falen,Nee,issue_no,Overig,"Dat is uitputtend en verwarrend , miljoenen mensen zweven as we speak nog boven de politieke markt - niet omdat ze niet weten wat ze willen , maar door de luchtigheid waarmee hun zorgen worden weggenomen en weggeschoten .","Lossen we op , komen we op terug !"
"Dat korte celstraffen effectief zijn bij de aanpak van criminaliteit is een mythe die Dilan Yesilgöz blijft verspreiden , vindt Joost Sneller ( D66 ) .",issue position,Ja,issue_yes,VVD,Na uitgebreid onderzoek concludeert het WODC dat asielzoekers hun keuze voor het land waar ze heen vluchten vooral baseren op de veiligheidssituatie in het land en of ze er al familie of vrienden hebben .,Het asielsysteem heeft daarop dus nauwelijks invloed .
"Dat korte celstraffen effectief zijn bij de aanpak van criminaliteit is een mythe die Dilan Yesilgöz blijft verspreiden , vindt Joost Sneller ( D66 ) .",conflict,Ja,issue_yes,VVD,Na uitgebreid onderzoek concludeert het WODC dat asielzoekers hun keuze voor het land waar ze heen vluchten vooral baseren op de veiligheidssituatie in het land en of ze er al familie of vrienden hebben .,Het asielsysteem heeft daarop dus nauwelijks invloed .
"Dat korte celstraffen effectief zijn bij de aanpak van criminaliteit is een mythe die Dilan Yesilgöz blijft verspreiden , vindt Joost Sneller ( D66 ) .",succes en falen,Nee,issue_no,VVD,Na uitgebreid onderzoek concludeert het WODC dat asielzoekers hun keuze voor het land waar ze heen vluchten vooral baseren op de veiligheidssituatie in het land en of ze er al familie of vrienden hebben .,Het asielsysteem heeft daarop dus nauwelijks invloed .
"De laatste peiling van I&O Research wijst op een ongekend spannende driestrijd tussen VVD , GroenLinks-PvdA en PVV die nu gezamenlijk aan kop gaan .",issue position,Nee,issue_no,VVD,Met de eindstreep in zicht komt de kiezer alsnog flink in beweging .,"De VVD staat net als vorige week op 27 zetels , GroenLinks-PvdA stijgt van 23 naar 27 , de PVV krijgt er zelfs 6 zetels bij en voegt zich met 26 zetels bij de koplopers ."
"De laatste peiling van I&O Research wijst op een ongekend spannende driestrijd tussen VVD , GroenLinks-PvdA en PVV die nu gezamenlijk aan kop gaan .",conflict,Nee,issue_no,VVD,Met de eindstreep in zicht komt de kiezer alsnog flink in beweging .,"De VVD staat net als vorige week op 27 zetels , GroenLinks-PvdA stijgt van 23 naar 27 , de PVV krijgt er zelfs 6 zetels bij en voegt zich met 26 zetels bij de koplopers ."
"De laatste peiling van I&O Research wijst op een ongekend spannende driestrijd tussen VVD , GroenLinks-PvdA en PVV die nu gezamenlijk aan kop gaan .",succes en falen,Ja,issue_yes,VVD,Met de eindstreep in zicht komt de kiezer alsnog flink in beweging .,"De VVD staat net als vorige week op 27 zetels , GroenLinks-PvdA stijgt van 23 naar 27 , de PVV krijgt er zelfs 6 zetels bij en voegt zich met 26 zetels bij de koplopers ."
"Door een draai van BBB leek het er dinsdag even op dat de felbevochten nieuwe huurwet alsnog zou sneuvelen , maar het CDA en 50Plus hebben de wet gered .",issue position,Ja,issue_yes,BBB,Dat wordt echt verleden tijd .',"Als het lukt met alle formaliteiten , gaat de nieuwe huurwet per 1 april of 1 mei 2024 in ."
"Door een draai van BBB leek het er dinsdag even op dat de felbevochten nieuwe huurwet alsnog zou sneuvelen , maar het CDA en 50Plus hebben de wet gered .",conflict,Nee,issue_no,BBB,Dat wordt echt verleden tijd .',"Als het lukt met alle formaliteiten , gaat de nieuwe huurwet per 1 april of 1 mei 2024 in ."
"Door een draai van BBB leek het er dinsdag even op dat de felbevochten nieuwe huurwet alsnog zou sneuvelen , maar het CDA en 50Plus hebben de wet gered .",succes en falen,Nee,issue_no,BBB,Dat wordt echt verleden tijd .',"Als het lukt met alle formaliteiten , gaat de nieuwe huurwet per 1 april of 1 mei 2024 in ."
"Dat is nodig 'om te voorkomen dat Nederland medeplichtig wordt aan schendingen van het oorlogsrecht ' , aldus D66'er Sjoerd Sjoerdsma .",issue position,Ja,issue_yes,D66,Een deel van de partijen in de Tweede Kamer wil dat de levering stopt van reserveonderdelen voor F-35 gevechtsvliegtuigen aan Israël .,a Premier Mark Rutte wilde gisteravond na zijn overleg met de Israëlische premier Benjamin Netanyahu weinig kwijt .
"Dat is nodig 'om te voorkomen dat Nederland medeplichtig wordt aan schendingen van het oorlogsrecht ' , aldus D66'er Sjoerd Sjoerdsma .",conflict,Nee,issue_no,D66,Een deel van de partijen in de Tweede Kamer wil dat de levering stopt van reserveonderdelen voor F-35 gevechtsvliegtuigen aan Israël .,a Premier Mark Rutte wilde gisteravond na zijn overleg met de Israëlische premier Benjamin Netanyahu weinig kwijt .
"Dat is nodig 'om te voorkomen dat Nederland medeplichtig wordt aan schendingen van het oorlogsrecht ' , aldus D66'er Sjoerd Sjoerdsma .",succes en falen,Nee,issue_no,D66,Een deel van de partijen in de Tweede Kamer wil dat de levering stopt van reserveonderdelen voor F-35 gevechtsvliegtuigen aan Israël .,a Premier Mark Rutte wilde gisteravond na zijn overleg met de Israëlische premier Benjamin Netanyahu weinig kwijt .
"V.l.n.r. Dirk Beljaarts , Leontien Mees van Maastricht Marketing , oud-Kamerlid Ger Koopmans en horeca-ondernemer Danny Keppels .",issue position,Nee,issue_no,Overig,FOTO'S Harry Heuts Photography,Gedeputeerden Stephan Satijn en Elianne Demollin.
"V.l.n.r. Dirk Beljaarts , Leontien Mees van Maastricht Marketing , oud-Kamerlid Ger Koopmans en horeca-ondernemer Danny Keppels .",conflict,Nee,issue_no,Overig,FOTO'S Harry Heuts Photography,Gedeputeerden Stephan Satijn en Elianne Demollin.
"V.l.n.r. Dirk Beljaarts , Leontien Mees van Maastricht Marketing , oud-Kamerlid Ger Koopmans en horeca-ondernemer Danny Keppels .",succes en falen,Nee,issue_no,Overig,FOTO'S Harry Heuts Photography,Gedeputeerden Stephan Satijn en Elianne Demollin.
"Zelfs de VVD-millennial valt niet meer voor het ' Greed is good ! ' van Gordon Gekko uit Wall Street , maar vermeldt wel graag terloops op verjaardagen dat hij als flexitariër één keer per week geen vlees eet .",issue position,Nee,issue_no,VVD,In deze nieuwe wereld werkt deugdzaamheid steeds beter als statusverhogend middel .,Een van de kenmerken van vriendschap is dat je elkaar af en toe de pijnlijke waarheid zegt .
"Zelfs de VVD-millennial valt niet meer voor het ' Greed is good ! ' van Gordon Gekko uit Wall Street , maar vermeldt wel graag terloops op verjaardagen dat hij als flexitariër één keer per week geen vlees eet .",conflict,Nee,issue_no,VVD,In deze nieuwe wereld werkt deugdzaamheid steeds beter als statusverhogend middel .,Een van de kenmerken van vriendschap is dat je elkaar af en toe de pijnlijke waarheid zegt .
"Zelfs de VVD-millennial valt niet meer voor het ' Greed is good ! ' van Gordon Gekko uit Wall Street , maar vermeldt wel graag terloops op verjaardagen dat hij als flexitariër één keer per week geen vlees eet .",succes en falen,Nee,issue_no,VVD,In deze nieuwe wereld werkt deugdzaamheid steeds beter als statusverhogend middel .,Een van de kenmerken van vriendschap is dat je elkaar af en toe de pijnlijke waarheid zegt .
Minister Hugo de Jonge zoekt met zijn nieuwe huurregels een middenweg .,issue position,Ja,issue_yes,Overig,voor nieuwbouw mogen,ze hogere huren vragen .
Minister Hugo de Jonge zoekt met zijn nieuwe huurregels een middenweg .,conflict,Nee,issue_no,Overig,voor nieuwbouw mogen,ze hogere huren vragen .
Minister Hugo de Jonge zoekt met zijn nieuwe huurregels een middenweg .,succes en falen,Nee,issue_no,Overig,voor nieuwbouw mogen,ze hogere huren vragen .
"Woensdag presenteerden demissionair ministers Hugo de Jonge ( Volkshuisvesting , CDA ) en Piet Adema ( Landbouw , Natuur en Visserij , ChristenUnie ) een plan om de Nederlandse bouwsector in een paar jaar tijd voor een groot deel met biobased materialen te laten werken .",issue position,Ja,issue_yes,CDA,Het kabinet wil die impasse doorbreken .,"Nu is in gewicht nog zo’n 3 procent van de bouwmaterialen biobased , dat moet in de komende zeven jaar naar 30 procent ."
"Woensdag presenteerden demissionair ministers Hugo de Jonge ( Volkshuisvesting , CDA ) en Piet Adema ( Landbouw , Natuur en Visserij , ChristenUnie ) een plan om de Nederlandse bouwsector in een paar jaar tijd voor een groot deel met biobased materialen te laten werken .",conflict,Nee,issue_no,CDA,Het kabinet wil die impasse doorbreken .,"Nu is in gewicht nog zo’n 3 procent van de bouwmaterialen biobased , dat moet in de komende zeven jaar naar 30 procent ."
"Woensdag presenteerden demissionair ministers Hugo de Jonge ( Volkshuisvesting , CDA ) en Piet Adema ( Landbouw , Natuur en Visserij , ChristenUnie ) een plan om de Nederlandse bouwsector in een paar jaar tijd voor een groot deel met biobased materialen te laten werken .",succes en falen,Nee,issue_no,CDA,Het kabinet wil die impasse doorbreken .,"Nu is in gewicht nog zo’n 3 procent van de bouwmaterialen biobased , dat moet in de komende zeven jaar naar 30 procent ."
"Staatssecretaris Alexandra van Huffelen ( Digitalisering , D66 ) merkt dat de bedrijven vooral „ zelfregulering” nastreven , vertelde ze woensdagavond in de Nederlandse ambassadewoning in Londen .",issue position,Nee,issue_no,D66,"De techbedrijven proberen , door mee te praten en mee te denken , te voorkomen dat ze in regulering door overheden buitenspel worden gezet .","Kijk in de keuken en er hangen certificaten aan de muur” , zegt Tegmark , gekleed in een zwart T-shirt met het opschrift ‘What will AI do? ’. „ Voor AI bestaat er helemaal niets ."
"Staatssecretaris Alexandra van Huffelen ( Digitalisering , D66 ) merkt dat de bedrijven vooral „ zelfregulering” nastreven , vertelde ze woensdagavond in de Nederlandse ambassadewoning in Londen .",conflict,Nee,issue_no,D66,"De techbedrijven proberen , door mee te praten en mee te denken , te voorkomen dat ze in regulering door overheden buitenspel worden gezet .","Kijk in de keuken en er hangen certificaten aan de muur” , zegt Tegmark , gekleed in een zwart T-shirt met het opschrift ‘What will AI do? ’. „ Voor AI bestaat er helemaal niets ."
"Staatssecretaris Alexandra van Huffelen ( Digitalisering , D66 ) merkt dat de bedrijven vooral „ zelfregulering” nastreven , vertelde ze woensdagavond in de Nederlandse ambassadewoning in Londen .",succes en falen,Nee,issue_no,D66,"De techbedrijven proberen , door mee te praten en mee te denken , te voorkomen dat ze in regulering door overheden buitenspel worden gezet .","Kijk in de keuken en er hangen certificaten aan de muur” , zegt Tegmark , gekleed in een zwart T-shirt met het opschrift ‘What will AI do? ’. „ Voor AI bestaat er helemaal niets ."
"Wat opvalt is hoe een probleem als immigratie door de lijsttrekkers op verschillende manieren wordt ingeschaald en aan de orde komt , en bij D66 zelfs niet eens ter sprake komt .",issue position,Ja,issue_yes,D66,"De verkiezingsbijlage van deze krant , waarin zeven lijsttrekkers voor een dag de invulling van een pagina mogen bepalen , is daarop een welkome aanvulling .","Terwijl iedereen ziet hoe de overheid de controle kwijt is over voor wie en waarom het recht bestaat om een beroep op onze welvaart te kunnen doen , met alle gevolgen van dien ."
"Wat opvalt is hoe een probleem als immigratie door de lijsttrekkers op verschillende manieren wordt ingeschaald en aan de orde komt , en bij D66 zelfs niet eens ter sprake komt .",conflict,Nee,issue_no,D66,"De verkiezingsbijlage van deze krant , waarin zeven lijsttrekkers voor een dag de invulling van een pagina mogen bepalen , is daarop een welkome aanvulling .","Terwijl iedereen ziet hoe de overheid de controle kwijt is over voor wie en waarom het recht bestaat om een beroep op onze welvaart te kunnen doen , met alle gevolgen van dien ."
"Wat opvalt is hoe een probleem als immigratie door de lijsttrekkers op verschillende manieren wordt ingeschaald en aan de orde komt , en bij D66 zelfs niet eens ter sprake komt .",succes en falen,Nee,issue_no,D66,"De verkiezingsbijlage van deze krant , waarin zeven lijsttrekkers voor een dag de invulling van een pagina mogen bepalen , is daarop een welkome aanvulling .","Terwijl iedereen ziet hoe de overheid de controle kwijt is over voor wie en waarom het recht bestaat om een beroep op onze welvaart te kunnen doen , met alle gevolgen van dien ."
